file,target,preposition,determiner,pronoun,male_feature_count,female_feature_count
f5655238b5a66cfca0b70933fc128192,1,6,1,109,41,15
bf5b59b6e1602ac1a8d9d79d43b537f3,1,5,1,293,90,33
1a52b9201de1afffd8a79d343df35ada,1,9,1,211,91,41
a5f138f0876792960f3f0131a475ccc0,1,14,1,208,76,28
d7874e1acd7781e4c99cefcabbfba8ed,1,9,8,199,56,16
ec9578ca06b7904e42e6c2e6586df874,1,11,0,191,54,21
78efec84cb3cd68208f73adb6bf84f3f,1,9,0,135,42,18
2179e5386cc781214f6a568e1447a896,1,10,2,163,60,23
df66818f80b2a0bf2e8578b038c17a64,1,18,0,270,87,26
9017255b5ab6fa270b77754dab8d0a01,1,9,1,239,92,33
e21fab0d965e89931d48092061edfffb,1,7,1,179,58,23
d21bf43aaa6b5dbb7c70559ae467e877,1,17,3,206,72,32
570d86557919384fc9482ca96229fbdd,1,11,3,171,50,18
5303fe3cc0c49231c5f37bb41d5430c1,1,6,6,194,73,20
473d28f0a0d28702c0562381e383b7df,1,5,4,161,62,17
135d0bc24de199a17657c9809500dfed,1,11,2,196,74,25
47a9df75b78c187edebc2a740b118dc8,1,23,3,255,71,20
a333617a837f597ab40c7000eb4f3bf3,1,3,0,136,9,9
51aaae27b563154fb0e3fb20e874f221,1,8,1,193,63,13
61f6e70f848f0377337a5a5a04ab0846,1,7,1,273,40,22
9694ff9c6cbefb77852c17212102435d,1,19,0,241,78,29
859396803d328b9624c346da27881926,1,6,0,221,77,25
1fa53724369646af2e5d7c839fe92f7c,1,12,0,279,88,24
b2e5086a0e2f263f48ba1bec23dcc32,1,17,3,212,49,14
14e5f142a230e7d5c50563131b702ed3,1,9,0,359,80,22
3b7a2a6ae91d7d85453647476a19173c,1,23,2,256,60,22
7ee7c3131fabcde898faa6ee5ed2a80d,1,10,3,217,48,18
85b73035d24ff97874badf6d1b759c83,1,12,1,201,60,15
8d137a5c90f533cb9adf7e147779e530,1,26,3,270,84,16
4d974d44b5e3f0cfdfc37c3139a6e8bb,1,2,3,150,39,12
b476c5ce441a91e37eb25a5953f62e86,1,9,3,130,52,15
10488b3700fa9d2db22961ab064e4d38,1,27,2,242,74,22
87318fe9b132b934dd298c3f7f3fbcf6,1,20,2,246,110,40
7786fb2a2259fba771156805199870fe,1,9,0,200,65,19
13ba51ee9c97bf8f397691612334cc3d,1,8,1,264,60,31
8cf0a90c12d5bf50334792ec2cc97c79,1,4,0,191,48,18
60d704e20a3bc7a051b6a857fce65e45,1,18,1,248,76,26
1a7918827006521b7cd80ff7d1b1e228,1,8,3,160,46,16
c5837a3f07fac5fae2aad64fbd409edd,1,23,1,171,72,21
129df320897dbd25a60882df06dc8643,1,27,1,322,106,26
ad30ac48952941c086864a12aa5bfc62,1,11,2,172,42,12
14e9e194ac15f13f9255bb7fcfe9c9ac,1,4,7,242,58,21
7d36052cc6cabed8c067bbcad0315cfc,1,15,7,244,85,22
4a064756edcee67c4cc2da8186feebd6,1,14,4,249,87,27
f6ee758e2e99baf580f551154ab69274,1,10,1,311,50,20
8ad52bf0ca3c80f92939c484d1819013,1,15,1,230,85,31
86fcf2373049d1ec06b7583af8856969,1,8,3,251,83,35
9e740f8a19e698807a119db24262848e,1,7,0,208,45,11
67c75579cecfe7bba93a16d8fb5f0754,1,21,3,272,110,33
9cce15a2def8d8dcd871c8dabce8e22c,1,7,2,183,50,17
fce86ef8121f54da04737c03bcd64301,1,7,1,185,66,16
48cbe1a8125d97050e3c6f7374bda9a1,1,10,4,182,73,13
2c8d828df9b66f1c74bca988132d951,1,23,1,227,44,9
22ccbc021f5647fb937a244f2b20c481,1,26,1,350,67,33
988e457fb978cdcdd1013d120c731f0b,1,17,5,214,75,26
566ed534dfb174793729d5fc392380d2,1,18,2,251,58,20
800ba2db5349d3e17a95745503b69115,1,11,3,234,77,27
a1f32f5d810061f3cd7c3dd3e94d6dc3,1,10,1,222,69,25
daf72e7eb46494799c19a03e93454a70,1,16,1,174,67,29
a472a59f33218a755ec673b2f393bd3a,1,7,0,157,74,20
6605c3982a615daa2b7f2769782b8d40,1,11,4,317,71,27
29ddb1a6b5226235e5dbab38c2bdc617,1,17,1,202,76,20
e1bb3908334aac563d681861c6e1f0bf,1,16,1,225,83,24
e31229895e6e47d91b252a943245de82,1,18,3,266,83,23
b4aa88940f8e5aaf55dd1000c1794bef,1,6,0,135,64,26
eb799ff053919bd859024f8ce22a08dd,1,17,4,272,96,48
6bf5370f312aab354c877ca30357b041,1,16,0,326,43,24
980b4c82b192028a7504674a386b7cf5,1,74,2,214,132,8
9f996600ecc00707abfc82af9ba29688,1,14,3,227,55,23
9671d82c56a1983b949390bd5d76993c,1,19,4,215,49,22
1cdc0d8e7a8fe872749da5e9b9073933,1,10,0,279,71,19
a59db9a09423343608055d777123bf87,1,18,4,228,82,34
c6ed1be9a44326ea194ffe7ec89c82e6,1,19,0,223,49,17
a2e6fd078e47e73600e662975b84a5a9,1,11,0,181,60,25
cf695f227d8adda261d09a10c62359b7,1,17,1,179,95,19
4603b3d9ef82ae62262767f78fc15c4e,1,6,1,285,51,17
f90ea9f339ff0053c2828ce4d162cf47,1,14,4,239,98,23
267e518f59421d6ac15b6250304d780c,1,7,1,187,88,34
d00c10746ea786462c7cea8f0ac10027,1,16,2,252,110,27
df24cfb57dedc0335a4debe2ee90eaab,1,15,2,225,97,23
6e481ce478c8f27dd2e6fc69444af5da,1,9,0,124,38,9
701dcbf41d0b86882822e2974840cdcd,1,2,1,164,57,9
e3c99fcaa003ac9d9e75597ce6d22859,1,20,0,283,74,20
95f5bd129a2108ada367d7c38b97d51f,1,11,3,220,82,29
9a989cb04766d5a89a65e8912d448328,1,6,0,194,39,14
20fef1f779953430db32a7fc1f0011c5,1,17,2,180,88,32
99ba0c92a5fe5acb3b29d7e24dd6bba9,1,15,1,196,92,20
fe6c01af1fb5198484722a4bbe83aa27,1,23,1,232,82,20
10b8bb142fa960fabdae4028798b6cba,1,11,1,177,74,23
54d8469247714bb46c3ebeeaa24259e0,1,8,2,131,76,29
2e71e9acd05b07cf48fd503001d9eaa9,1,14,5,246,82,27
24750381eecbb8b34f848ee36c282201,1,21,3,341,94,40
d0c41987e4159ee7f91fcef2b5331c80,1,16,0,186,50,18
8b1888fddf59187bb763631031c564ed,1,25,2,242,88,44
4dbd49cb6fe542993bfd0b968be669bd,1,13,4,250,73,32
7a7fd9e2a6d45ecca5268d12defe836e,1,15,2,274,56,31
e6d8e40bf4b68042ce3872829d30efab,1,14,1,276,48,7
69fd13e378998536030b47487386aca2,1,16,2,267,68,23
173f02d3c83d133be95e2a803e9a2c4a,1,8,2,331,119,40
578e7f2a120b9cb9aa27539bb793c578,1,17,0,252,92,26
41cb02201aa284ff562bff422255cc5,1,14,4,238,79,34
bda8bb50d739e4322a231d3ac0fbc334,1,12,2,185,74,22
1fa334c9ac5785dc86a23ded2edd60f8,1,7,0,176,100,26
b957fefe4be4ac9d43e75730f196df97,1,10,1,167,57,15
19e4bdc2c4286c02dc6fdc271ef51faf,1,15,3,214,62,22
404a5efb3dd54d8ee2e0159b7fa86b67,1,18,3,212,72,24
79c906f4711050b7a5e11b69b58ad21,1,13,1,195,56,29
8b15a4470d4631cbdedbf426f059a87a,1,27,1,313,87,34
549eb2252222bce97ed3fb560993d3d4,1,12,0,192,75,17
6e1911c6d55057ac78a23c2a6aced69a,1,13,3,298,85,20
f8935b9cf9a47a589e4e61fa49eeaab5,1,11,2,237,61,20
bfc332517dfb104dff5beee0f2c4ec18,1,21,2,314,101,31
467d25cbe49a5f45c6814570d105125b,1,20,5,246,93,42
2b3664ccd638ddf6def74cee446c1b0d,1,8,0,324,88,25
9fb31a767624d6a744df34779b98daea,1,6,0,374,42,28
311555ec53d8eaaf786e28f039f89945,1,11,6,263,69,39
2163d35da20708cfab4ca270359db22,1,7,0,167,47,18
80127ab1a5040041989fbc343024545d,1,21,0,205,78,29
613911dab08662f0a4c61358e3d2bfb,1,20,2,298,96,34
28ef27366e006fa25016408be96ba9d3,1,8,2,193,91,19
4394b0ab0df4ba3d496baff6765023d6,1,32,6,279,86,39
9ce02efba435b8e94f28ccc045497728,1,8,1,186,56,22
5ecc37c224bfd1a60aa092e529123665,1,14,4,224,94,28
18f18e589212a17a9546369da71c2974,1,10,0,225,48,18
6242adbf967eb885c46b5e700ea1bb5,1,13,1,212,76,27
8785f92b1a1f9798a360f9d27a7de1ec,1,15,2,278,111,44
b7b9f87ed2a186e9da1016ad819a4151,1,13,2,253,73,28
e69f2861db1d65d05442e1fc8d9fb183,1,8,2,207,95,24
e51b2dab4561a5c46b18fb7ea657a63b,1,7,5,184,62,22
93c69f35395dc77be1cb465a3c39cab9,1,11,0,150,115,16
41a46838d84ae5ce34df26a1bf1c6a24,1,35,2,216,73,21
b9086252df02b43e94893d2405f252d5,1,13,1,216,74,28
b3e87a80d8a37b9dd196222997f4d558,1,19,1,254,108,29
6b77e75b13e30af0911b126c001d2fdd,1,13,2,252,96,34
74d989c0297dc3e101aea4abdfd94d5b,1,9,3,306,74,27
e4bf91e2014cddd7f8a2c9b121e4046f,1,11,4,196,88,36
fbbb2a1d0fa484ff7c3f9c875835ecdd,1,15,0,229,63,23
7ca57a754f4bc972a8b74b49795c997d,1,16,3,262,84,22
c1d17c44a366a8ba770d93535a9009e7,1,15,0,220,72,18
dc98b0f37c05812764a25d4250451fa3,1,8,1,194,61,16
9f8c3a184b7df6d2d5ccca9fbb0af944,1,10,2,191,63,25
5fc0d0a6f90891a3cb4b32d7169e6676,1,17,1,302,72,32
3bde88332e6d2c51f8dda422fe15ba34,1,18,0,331,65,17
d687e0eda06f921b1b831c6c658b8b13,1,15,2,265,57,58
6d76a5f4ae06377c0869827df8b0ec46,1,20,1,267,53,34
2a95fa35b4daacbdec7f1dc848525bb2,1,10,0,196,83,25
2df7df4300342bce2d78ca7e9fe9da01,1,15,0,311,73,24
2d825467c3d7ebcf5db90183e453c116,1,14,6,248,67,17
a9563f8820e430667c1eeca863fded54,1,8,1,240,83,25
e9e14835049e361d09add1554726ba2c,1,8,3,304,94,8
58cfb960483c049dba8781256abc1414,1,9,1,265,79,28
876b9130d3d096651f152515c8302bb6,1,14,1,285,95,28
9193a45e9af3d8b37e37a87c65e7e4dc,1,10,2,267,64,16
6f5c1cb143e38652663f5114eb829b35,1,15,2,193,62,24
2266cca06e917d604eb0c24930716275,1,26,5,330,95,24
ce6e95ef8fe5b287c89c658076d44c0,1,12,2,207,83,27
286c534cdd94d09a89f97f0a5a5fb816,1,27,4,311,88,21
8e8742511e36171092244b4c560b7f42,1,6,4,207,57,21
8779463f7e83cf6257e133d24a6a61b8,1,10,1,189,55,17
6e908d42117899abb82562c18429e6a,1,14,2,234,60,25
efd07593ef4165e0c616c8b5756d36f0,1,5,1,199,35,20
16f0b757675aba425d4e7be3f59fff8,1,22,2,220,85,22
adf97e095e3855099577bc3304970832,1,16,1,182,82,21
7e99a1b3b3c7d54cf1bd91a97b6fa8fb,1,12,1,200,49,8
c5845826bdf2537adc420aa9d665f4eb,1,24,1,220,58,32
3904f309bbf2aeb7c341875d6ef24689,1,6,4,261,62,19
1aaf0b32955bee874e132dd3a7bc7860,1,23,4,301,82,20
fb95cfa6ba1473e5c125a00bf734de23,1,10,2,218,57,20
14f1dfbb1e4624272971cd0082bc9fdd,1,20,2,261,96,35
d439307a41f0e8c0ac10e45515e2c99f,1,16,3,269,89,37
7c0275d7c2acac756312d3553f38f8bd,1,20,3,186,94,31
c49bda7b9b3f857f4fd4abd9ba0c8763,1,5,2,297,43,14
9fe472105b2092cc0be9167e9d579a93,1,4,9,228,37,20
ebe7c6bd055319c79a525e01787e7996,1,16,8,334,75,29
108d0b0b44c53042b7ee4fe3576a8cc9,1,14,0,260,69,8
b6b6692e39abac485181b70fbbcdf365,1,24,1,301,72,23
faa853395e53925c7e3a99c71740dd0b,1,13,0,250,80,32
b1cc1bb22c37f4303401f6b6ba25a6dd,1,13,2,197,57,21
535d4456fe483e4494075eff37c13aa2,1,16,2,283,80,30
11af0d26a672c7da826161a7f3abd0f1,1,22,4,240,89,34
3795834b7335830b81c52ba568f5ed76,1,11,1,144,48,31
9223d1b1219646ef02227b2b2fca81fa,1,13,5,316,85,33
2850f6d97f8441f0c969079455f4fbf5,1,17,1,281,84,37
3e8edb0d5c7d13245dc2fce65fabb9fe,1,16,1,170,47,25
da93268295ee6f22c3d1dd94945dfebf,1,8,1,141,41,6
c6769cf209a2d8fe340d916935a3d445,1,9,0,234,67,37
26aae4341ae424bfb3a3af34ead81d10,1,11,4,188,67,29
b09e80cc77230f4feef6e61b5eae0c9e,1,13,5,254,82,26
c9c2551503f87f3fa7fbc2c32cb22025,1,17,2,306,107,42
e520a1d340792fa13c5bff3e5a6001d6,1,11,1,231,78,31
1a9b3eacde983317d2e6b906232fbf06,1,15,0,212,85,28
48f45ad23879a463d95acb5f782f55af,1,31,1,274,53,10
7b11e1047bea750e0a461c617aa33654,1,9,4,157,72,8
280723723dc15fe2d8d1b5a63e31e5c8,1,9,4,209,45,12
33abd67377a2dac682b2635bd600f47e,1,16,6,316,79,24
6b49f28fda4585beddc558a832c0b960,1,16,1,247,79,32
32aa977d3b49159d95b7aeb1f5d19ac8,1,18,0,300,58,21
444ec23c21b7d49ae9b891d8c0bb7da9,1,15,1,196,83,29
d909115d646fc2ea84095dcc59a974ad,1,5,0,235,88,17
fab22f02da88a2c13219dd43f2e46648,1,3,2,320,89,5
766c972d1f04f21169798dc623c610c3,1,8,1,198,54,22
f1e2e8d91ee46ea26518093f7b05568f,1,8,5,329,106,45
be69555f116bd6fc780285fb8a106fe3,1,11,2,229,57,15
e9d9c6eee3bc825aedbe02b010419fed,1,16,2,249,45,15
2a974ae3b584fce4f9d10549cab85f6a,1,10,3,194,69,21
34caafb7caff10ee36f383478cebea2,1,11,2,217,43,17
af6e2052d66eba200312980398abf45,1,14,2,168,44,17
bc61b521a47803be7d3a56e3ba0ff894,1,8,4,307,109,23
6bba5b2bb80aae30804c5af03a81462d,1,23,1,267,71,30
c0d8427a38eb9e54abff311398da37dd,1,7,0,229,38,26
343d36ba5204ebf3ad5940501bb3dbd8,1,11,2,241,104,28
5fb799c39e1c8a92f6c580ff516bdc,1,16,3,228,110,35
80e05a74f3e72c5f2825a92cdd7d280c,1,11,1,185,106,35
14a76fcf968fc12ce7765bceb677857e,1,20,5,312,95,34
797652418d8db9c6cdffb2342e301bbc,1,10,0,112,43,12
a23f38fd22c68bf0cd4c72e8aefd3ec9,1,14,1,228,85,22
6339741bc67064e071a2cb595aa2f11d,1,16,2,216,65,16
602eb00b59ae861a418964821f24ff56,1,17,1,232,81,26
ee96986e81298242651ffa192cec0742,1,9,2,148,66,22
f0c981527bf5b99e30b215dc58558966,1,17,3,226,84,24
26abe8c233c164feb95f9a0539a3cedc,1,16,2,212,66,21
376d806adb04fff8a0f77da4ab7d378b,1,8,1,167,64,25
2dac1ca1c60cfbfec3d394b431e48d69,1,11,3,220,88,41
42dc691f860354271b77171b152967cf,1,18,3,248,79,20
344397f5c30792102f6f6b585a5e1606,1,17,3,193,69,25
58ea2700ca9a7be0842902edfd1aab3d,1,19,1,193,63,26
d6edc3578f84d3b0a389070ca06312dd,1,18,3,226,80,39
8389afc7c2a5183fde51dc0770030ac6,1,10,0,169,55,25
987dc9b498255ec546600d5208c730f3,1,20,1,125,70,28
9477e95bbfcfecef4e69e2a62f15806,1,14,0,212,88,19
1a4a60942a15426c9a7ec3764e7d0ede,1,25,6,288,109,42
94111a692dac7de62de6c872332dcca1,1,8,2,105,35,9
2f17a809e46ef560b5f73a57d3b382ce,1,18,1,206,66,14
db67384106a24098a55501978674916d,1,17,8,225,74,23
ee0136709e58befe257de7ff1c6b32ea,1,15,1,190,87,22
850ef92a1496c0be06c57bd526c55672,1,12,2,166,59,22
17370d9bd6ed497056b2c5dc2d490f42,1,10,2,237,74,25
f6e45fe774f7a0298276a9baf65a3bd9,1,17,0,204,60,7
4a3f6310ec0b218b895590ca62388f5d,1,6,0,191,56,18
b9156eedde75b05367a895e8d8735047,1,15,3,255,78,27
db82c4053b31c47da5ec768e59c6af38,1,13,1,205,97,29
498fd477d695a868cc440aa6da2ab2c,1,17,3,204,59,18
8642ec9da880d132e894412d2340f70b,1,10,3,293,94,32
1eef20325998cbc85e76b4c233650493,1,11,0,158,50,9
29ffb423b548a4d0ad652c019ec4f644,1,12,2,279,65,25
a073c80312950e1b8f363e95d3760738,1,22,1,232,102,40
746c2b9fcb92fd720e1952f7d97edd9d,1,17,0,224,69,18
6690cc88e800d58e83070377a05bd593,1,8,0,186,96,16
a836654d93fc9a1914aee9a3597cdc7d,1,8,3,290,112,19
4bbfc889ffd90a40d581f3c7d7803c63,1,10,3,249,76,19
f03a6518bcc6f70c959eefc7a1fbbd8d,1,16,1,239,110,28
63d18de4d379b59cc3fe1b5e875ad4db,1,13,2,165,71,12
77d858eb2350274b754a338c5b76d7d9,1,9,0,197,69,23
7f66c29d32a0795c0158072ac967ca1d,1,10,4,212,100,31
91fa1a3bea0dd5b55d80f988c99dc3d,1,12,5,324,66,23
98bde4c91cbfba935196108e598e0ec2,1,11,1,200,58,19
36ef73a7e319bc2394cc2c0faa7e5661,1,6,4,319,28,11
cfbcd53bd171776384b17e69f086eae8,1,11,1,244,68,27
53d55077f3408676d34a42c4f17555a6,1,11,1,238,63,19
fff1359e0dc1eba31a10120bf16834b7,1,13,1,268,57,21
415e0eaf549772c74eb67a04d5616bc7,1,10,1,266,57,23
d528f93398e2882c3b4691cdb432e14e,1,12,3,243,103,27
1d7765afa987ccb8f0467d6eae3a5e78,1,14,4,235,63,29
419e5adf71c70984e944eb071289fdc6,1,17,2,220,87,21
a764d5a1a107bc1a76a106624880a553,1,19,2,274,91,26
f6427ee845cfa65b39dccd37fb7b5433,1,14,1,138,39,20
a1756a7c5158a0d97467b058f2856e5b,1,10,3,196,66,17
8afff3b6d36a41996393b8e098923e1,1,17,2,224,65,21
dd50d7bfa0ad22a1b674fe4f75cc3f2f,1,20,5,291,108,30
dab409749fa45b09b0383b5a3624871c,1,18,0,254,69,23
d4602b2d9bb2862be22b91001263ced6,1,16,1,156,70,13
623dc83358407fb55c6786969e024fae,1,21,5,188,71,17
867ad8a77ed26659559a421619284758,0,20,0,268,87,29
c4f175f7f1f07bde476b5b1bfb35ee11,0,16,2,263,60,24
c4f9c724eea103b04c609229ec584e52,0,12,2,238,70,13
8de6680f63585ef5b69e6a8bdbbb2eef,0,13,2,229,72,22
927f57d3cecf4c687461736f7fded80d,0,18,0,191,55,24
488306d5e743a502a5d17da20e07d402,0,7,6,288,93,21
cef332e186f07a9ba999fb8cf806ed30,0,13,2,232,123,32
94ebd5a3f2817b2f03098b9f241518e,0,20,4,251,80,29
5f158aef8c50f2ee493dff652a6981a,0,12,1,185,59,25
b380ef199e12092111adf1c2513dd5b7,0,20,1,258,61,28
6773fb56fef1a0f364ee5a3aa611ef88,0,12,1,314,69,20
71fa0b6d8f36ca60e2d7a90aa0574593,0,12,1,259,89,31
333f3299118eb45f5d10005a9dbca905,0,1,0,149,46,7
b6b72fb81cb82ddff134d566a0c64cb8,0,8,2,171,58,20
e2839faf1ed62d418541c68f10b66a3f,0,9,2,248,66,35
5b10923ec7a4fe4e3236eaccd5e02469,0,16,2,258,73,27
b04432536e02399b1f08f298acb5091a,0,8,1,142,47,10
16c9b93cf35fb042f18cd3deda22bcbb,0,6,1,170,66,32
e28bd3e46a28ddc310bf598b817b88a5,0,16,0,251,78,24
1a6ce29582265a11b005501fbb92e9f8,0,10,1,259,73,24
ead69c4fd07cf925bfe43f9dc269270b,0,8,4,182,47,27
e959fc9ecaf91493c5fef1867b4b82e2,0,7,0,221,78,26
fe9b0feadf46744609b38286dcdb95e3,0,10,5,178,60,22
3258d69219428005f40a53139c48fb50,0,21,2,288,81,24
c0fa91662b3c3a014136e483c5041dda,0,13,2,200,60,25
227c916396b62f22926ee4591b24c5bf,0,10,3,183,64,27
300303e1e4effbf6861dddcc58b39afe,0,13,6,150,70,23
427ca8ba763e457eb58248ff4d1ffbf2,0,8,2,249,23,7
fb6d5758e81f993abfbb0328fe35ecb2,0,16,2,252,107,21
3d12f740af35b3d7cde70ff76cb997c1,0,10,2,287,85,30
1003de26f870d27f79887272a1eb3612,0,13,1,225,69,24
2baf3fa6ed5edd343cde2c1100d9947,0,17,3,219,60,18
230ffa1893282959d44aa15d5fadefcb,0,10,1,193,83,23
686d0f57cb3cd9c89bd9d4ff5a3767ba,0,11,0,314,106,23
49665986052b4ce0cf87a423b6cf3337,0,11,1,220,53,22
95ec6a7bcf6ff29d1754fffa04585101,0,11,3,367,58,22
207844ab916930e01da36d8e2b92d32,0,14,3,191,62,21
ceccffd5aa2a7c315e27a4a5c590b542,0,14,0,193,57,24
27522c42d34ecca3051d8f56ba474b99,0,13,0,238,102,27
a5881091a85c402a501dd7c7131d9326,0,17,0,323,105,39
8bee9464d6a20e8d6a4d03031c4cc325,0,14,4,184,72,40
7e2b6787a593a4d88308ded777e21c80,0,16,2,196,86,28
52cc0eeb7474a56e8432d598e9755659,0,17,0,196,78,24
7a6f1dfaf467ba165211b577b4dd2b30,0,10,0,224,53,15
44a113e1bafa5550ff490b634be464f6,0,7,3,256,58,32
b9117ed1f5e1e01989913de7c952804f,0,18,0,239,85,30
4e1169ea26117d6f982645c8646757ea,0,4,2,160,31,1
34daf1bef5be039e43d8a96607047638,0,17,0,246,51,21
c54ddea72ebde068ba6933ddc5b78671,0,26,1,316,63,24
359d06cf70584f16904ed81ef894dcaf,0,8,0,185,47,20
bf72cf86ba6daf8c56f4fc923441ed62,0,23,1,219,76,26
57bfc594b7942f4e4e6083baacdd197b,0,5,1,236,91,29
8651aa79b69baca813728daa9597aeb3,0,4,2,203,13,11
9056b4bbdbadb3122d3624e84a9ca992,0,16,48,197,46,1
94f59ca90a2d230421f4ab5750aad410,0,16,0,248,68,26
35fe70ee1a9777343386d80c3b2951b0,0,7,5,336,75,36
690f9ab988633b96d4ee9dcb5316292b,0,15,1,208,81,23
353d45cd26fb46b7b60cfbc26bb1a741,0,5,1,204,35,18
9a996a1fb8afdd24a75a5b94c255ce8d,0,11,1,220,83,29
3d9052f8403afd9cdd29091a24e8f8b3,0,23,1,204,73,14
4eea26a04591be17f48b1f264f2f9325,0,8,5,309,67,33
b5d7d76e5b49a7b1958789e104a2e424,0,9,0,367,97,25
b51a60c4f5dd990bc9975c8fee9f3f1b,0,15,1,255,88,39
c4330f1733598d66657cc31a32b3b96a,0,12,2,210,59,20
f2a8e47b2eea90ac1812ce19ffaf94ea,0,20,2,231,100,31
627ba6c5283a5e933a700395094c0141,0,11,1,194,43,15
18228297b2d8baa442dc5d9dfb158f86,0,18,3,242,46,22
aeb2e80618c635954b8c15c9f3d2e1d8,0,12,3,255,71,35
e7908594e2fe49add7c9a4631b7f12d4,0,7,3,196,67,27
106aa0abb81873d09028b01658c37611,0,4,6,212,61,24
1890ce7f4ef5c16a89ba04eef28c7756,0,23,1,281,76,24
1b5f7aa3a90e86eecaf50e5a98f46b98,0,15,2,301,68,32
8ed8cb11745ebea846fd90368151ae04,0,14,3,267,56,23
d59bb6f26ef8ad24f10a850c496b930e,0,11,2,247,61,26
a35d46a5db1e6ab250928446a116eb49,0,8,2,222,44,20
848536c6de2932595a09a6cf40aa73c1,0,20,0,165,53,19
afe75e22b7b4bbb3678d95432de0faaa,0,14,0,188,95,9
e12f61e107acac929620ae228d2e7c5f,0,9,2,187,60,21
4bec164b74cf3362405ebacdb6f4611b,0,7,0,330,42,11
675fefe06e2c562e56530739814483b7,0,13,2,276,132,32
26101a51eea2755030296c4b901a7e54,0,20,2,243,96,34
47bfe02555f57b03093fec3f2d6dc366,0,14,2,254,70,21
286bc560e5b574b904075717ffa46932,0,18,7,313,109,33
f535c98178dbc06c63efbdc47c24cae9,0,16,1,236,66,28
164552552aebd86098cf0f4f89488275,0,8,2,165,52,16
6bc24329212222fed1ab2038e119b58d,0,16,4,275,92,35
4fde51cd08b9a1beda81d7b38eda187d,0,10,4,259,60,28
947456c77876452a2cb72a603593a263,0,18,2,213,57,18
70ad38848f6a32edfb1aaed4d567993,0,4,5,196,49,19
455d676616ef36a00ea997681850f942,0,18,2,201,84,15
9cf99c98b023448ec91fcc3e6b7f1f06,0,12,0,266,73,11
da94b7bb83ec29f3c42708f7dc8c551f,0,19,1,299,69,27
4d79d43cf53a9114ad11529345183a8b,0,9,1,243,59,26
c4ae5b480236b5fea5d8319e663ab2bb,0,18,0,248,105,41
3e04418dabce3572a986bfff3a095c3c,0,8,2,204,91,34
b8dffd143af7c7b4e90aee174b8a7ff7,0,12,2,167,64,17
43db92e0692c91e64da3a2d51449dcde,0,11,0,203,105,23
c644ce97bff020354e4f71ef38fe88fe,0,12,5,288,67,36
e1184afb6409657c5a7aff5d4c9df3cd,0,12,0,261,50,14
a7b72c12210978eb8d76a9593e57aeac,0,13,2,232,70,23
10adebacc07508e4e5e921d1ea6fa3b5,0,24,1,274,97,28
c0ceb1e959b74c4a3819bcef20fa9f5e,0,18,2,272,71,27
17387be259e26f19c718094597df84b8,0,9,3,255,108,36
bd702beb4943e0437e738bb38d16b585,0,16,2,194,64,23
f13af4aee844ed3e03075faa4aa20c74,0,20,2,267,79,21
f511a42cb66da2beeaa058737432833,0,2,1,134,47,23
b011e325f400943b7e34167321318e0c,0,13,1,181,67,21
e20ee6f97eb29ade9119e5b42bd2095a,0,14,2,280,72,25
752471120ab0601f71583d9e19f39bb5,0,26,3,257,95,29
a124fe50b9d87e6411857c5bcebf9ea,0,8,1,176,67,16
7c333b5a502e80b4c0a6748e0f0ade8c,0,12,3,250,70,31
d950a6cadcf931aec3ab63bb32ad96c,0,8,2,234,55,23
639e4dbdaf8e2e412ca25b8132216b04,0,15,5,193,52,17
9f0c83ee0f002f6058a06aa3576c4e5e,0,0,0,409,72,0
c362baef08de6304e4a641cdc08c70c0,0,10,4,287,53,15
4c85e30a9a44e90d82267686e420ec5c,0,24,0,139,63,31
f1c520bbbfed2cf15fbbec463a5e7120,0,14,1,280,78,19
7c01666da4fc2047357744466d5567f3,0,35,3,180,69,19
6808f5e0baab37c727ee71674ca61d60,0,11,2,240,49,15
3186e511f5e014b30b50287e45d2627,0,12,4,256,75,32
c3dad8dbbb94a686c9df1453bdb27069,0,7,1,239,59,27
dc6b49a1291acb349310f580ae437d86,0,18,0,270,45,39
da9d3219a84412ebf6497f335b7c6ee5,0,10,1,296,76,24
c8d5d19bd13d3ef7dd3033445a2b2a21,0,14,3,210,58,32
d7aa558cecf407cf75a0a6958da15b96,0,15,4,284,83,28
1eb3aa12caf70ae313bb38f3b95d0c9d,0,12,1,245,110,32
501bb7a4f537530e105645f9ca38d68,0,8,3,188,80,21
9bce5ef087339f0f96ad7b417b2b2684,0,15,2,245,81,35
e3add76fabb3dbac87bba995210e1470,0,22,5,242,89,37
888f28f82cb23e58652104c61edbdee7,0,11,1,163,42,16
d1d4dddcf7a465ac87a2d97116ceb091,0,6,1,210,46,28
97e544da051f4248d5a8e374622ee63d,0,11,4,209,66,18
96332e5fa112b3f9d18c79d743d80342,0,15,1,192,75,31
e79378fda9effd40be8b3c5a7184d9ae,0,21,4,238,64,12
caf2c4bae863e97bd8c736ef8e4c8aa,0,3,2,176,47,16
c9bf0959e9e0e6fb25c8be08593bf8ca,0,23,1,263,85,46
66314199265dc4f16c70940bfd971f84,0,16,2,194,74,37
375ea35bd3cc8be865952945535428a2,0,14,2,247,77,22
21bab60831243d8540351ced2912c94e,0,25,4,279,117,47
e7a16cb7c0218cf1670a6bb4b8498a4f,0,21,2,210,98,4
8ce9429510b39500504112462f7cb65b,0,15,4,233,98,32
